"key","key2","value"
"rlkktmqppy","wgseaezcgn",-0.432610474342927
"izdlxwwovx","vcyjajoilj",0.914382896901153
"dkpkogylrt","qcksdquqgh",-0.913636641285459
"ytqqikuksc","umriornaeo",1.55344048888877
"pcbxsjepvf","lhklskxdfo",3.19400807865492
"smzlzxsucs","uaxivgiloy",0.794980134281029
"irrwdyeudn","vxfgrzvqnk",1.10821613138691
"rxhllyqhop","tsrvemcaqo",0.158136154086248
"gumsbifwvc","jhnwpmcljn",1.00877750747367
"focfibsuus","dsuwpthqvv",-0.48536482852298
"lgtoupokpr","syecrlenjk",-0.217121112817067
"vffzqltjgf","tfbfridzki",-0.0396528807396538
"epqsibflis","fjbkdxipjk",0.840038416390935
"ohtcnpkchv","ippyodbywu",-0.875025352824204
"qjemnsxiwq","tdcoxhpbfp",-0.256955943458848
"fruvzaykcv","ysavqpxjtu",-0.126981932900226
"rvzpnbtpfg","fwodzlrhyb",-0.62907441766699
"xcvblgnmtt","tbexjblqpn",-0.688975205002981
"ciuvpkoysw","ufsxeagzvx",-1.18319668187704
"vzfeqalvjw","hwksaamwph",0.670453164989929
"jrrhmmwekd","jrtpamachc",-2.86295745266229
"vkvcvnbtjr","mffljhuyka",-1.11746943004115
"vwsyqbzkfh","lchrjuvkqy",-0.355626326867234
"sztcolhxny","wrktpctsmu",-0.154461966789315
"dtzwpdaqro","jcvmvddaxx",-0.261294640991264
"ealvngvpzx","zprlsyinek",2.23926168191608
"hmobwqqaxy","ybyplkpjgi",-0.706283650386428
"wogvxeghbg","uigmabhbbz",0.439247049572829
"vpsioptlpb","ihloxueazh",-0.669736304626401
"hoobjqylby","niwpvifjmh",1.12292594679594
"cisagzrgtv","jyavtlhubm",0.292719681166672
"ktqcwhshpf","ahzuwnabxa",-0.238914391525457
"bigpfqtvso","tsaawqrflk",-0.143958307431217
"jnfcufkwmw","jygkhhcntc",0.995476911112047
"hukaivvver","wsfnvqkort",-0.723417888843922
"nohrfwrhos","ahejttyhma",-2.56363878192936
"arfldmkvwp","ztoeeqeban",-0.135224423334185
"kwzqpxddkm","ezexzstshm",0.653583947986658
"dwpcwlmpul","jdjohrkmmf",0.270451620229124
"cgzlyxofsk","vhudxxviwj",-0.0186452838492089
"wvqeupaxtr","jvllpekgqu",-0.31928569261185
"mfceibatpd","zyznzxcvay",1.59339274928728
"wpziczbpiw","wartnkzfpo",-2.53678582897345
"rkujoqwigb","istzvadmmm",0.102578956806289
"txsahquvom","qvahpzvdtk",-0.831123241123879
"pxvddtuism","hlldchnmzn",0.908685124283376
"ohqyzxmwbt","etwxggjrep",-0.79315410361943
"btzllcimag","ottffijcvz",-0.499800210473758
"kkzyqljpdr","eptekyfdry",0.0819042273810784
"tgjnmbvorl","lertfaduuf",0.920382251872876
"nkfcnyshsr","wisykgsiow",1.04622463433977
"enslyxwoig","bdyysjfktv",0.21668977280124
"qygnmdkhut","kkkxlzlqkj",1.20141824328596
"vsrdphktyt","oznatgrync",-1.22507858604434
"ovbzlyvaje","mhggidraga",1.59914834441078
"bealyohkqw","fsjyowyakg",2.45134269612457
"hdgdsfqpqg","zsobumlzvu",-1.04987381740479
"wptcgiuhsz","wvkmehzqfi",-2.00826451302878
"oognonakpy","uauehaqpzz",-1.17396717966289
"lxacasoyew","hhbieikbyn",-0.155122332323212
"qkgdbikutj","opkbnuxudh",-1.48738001901329
"zmrsgcqixw","dlvzpqfeqz",-0.65251738841853
"tjaundyqos","ztsuerzjcd",1.6886008169322
"dlslrlefag","liwplhuvoi",-1.03149693332172
"wtsrpdcnov","nxmiwciknt",1.05763584172517
"kcdqepbgje","gkfoojpnha",1.76672448054487
"fylcxugaos","bbwqshuwfp",-1.52736783640586
"ercuktkbdg","uvutnrbxcu",-1.38252677267367
"wzadglqmyq","mhdckalrgl",0.740148544024603
"ofztibiriv","puprtvfqre",-1.77632530329669
"rsvsshgvss","phswwshdfz",-2.08208904680325
"frfnmcomwl","fijchwskaz",-0.459333471393479
"agwaqwpcdb","jtiaewymvp",-0.168022574049033
"sodwenkmxm","gmnepqmdnm",0.37623685880297
"zuyhwaprah","mcntqmakcq",-1.56603665395597
"lungtatvcz","dumuvlpjrf",-0.882923222933093
"nzkapqyvyz","fejzrmkrxb",0.0715254409495246
"ngodboohdv","vjjxvgcwtd",-0.613169338159404
"qrahukczxl","oxfrpwzvro",-1.21140388715174
"qacpjkrwey","zusrefmsxs",1.53124381387801
"oweqrmbvti","bnpndunihp",0.0490581660180323
"mpjizcddbw","grhatpjhuo",0.568642579856208
"sirflqclhe","grhpuqowud",1.83433018559354
"wtusaolizt","ujrbplmdll",-0.4954677108522
"wzudovacsi","tkwozcscbn",-2.05148267986393
"qstvcowwnf","vwldifiqac",0.210947843870744
"ttvoycdnji","kglunekhzo",0.130166494313475
"qoutonpqmp","hlbxowwuct",-0.959579315308196
"ncmrxwaxgh","bpfumsthnw",-1.05890424468182
"fffrfcsflk","rhlijsmzbm",0.0424293951365333
"xpttusslqt","zxpailcjso",0.98292253780067
"xauyiqvsct","telobftbdo",-1.58902604114092
"jbvydufuub","ztgvkfnyzp",0.934532400635343
"lrynhirznb","ndiirgsudk",0.0833022755983913
"hsffogaonz","esllxadajz",0.537791203111105
"pbwfzpvwhz","mbtqvmrbjk",-1.14041468151002
"qzodlpiroo","aqorgxgody",0.116433053282926
"dgijwovtbp","vjipgawbrv",-1.1531627678643
"zvuznezwzj","ftxlbyxzmw",0.224907134234194
"asiujmseev","cmiqmigzvy",-1.14259501031539
"fwdbueptky","nkvthhpxqn",-0.156064364384606
"hltzstbdwp","ljnnewxxja",-0.240869783074591
"fjokteozxw","yhhtotiyrw",-0.199650829053984
"mjyehusxex","vgjxeryjxj",-0.673425166580482
"pvjenlobxo","rbiskvjdaq",-0.315969681074615
"wynfbjoqsc","xndgffuxuq",0.460789162931382
"uubzgsprxq","tjrjcdoiwb",0.179499691161567
"ppzdogmnza","kydfsvygud",0.50680766243108
"rdyxhbcgyf","uzhgqxfjrb",0.297527306374217
"ilfcvvfxjj","slaobhbtlk",0.919749905694039
"frygywjcai","vzyaeyoqtm",0.494280578470792
"ymfihyccqk","fcbctpbzdh",-0.311998469171318
"hommmivspy","acdyadckyh",-0.416251772262379
"hpalbteons","vkrqlxxvjq",-0.332180102977544
"siqekvboqw","wgqjnckopk",2.02933711454198
"yzbvrswbyj","sqnifljldz",0.0858787190342954
"bwwaarlmef","coffwkghqy",-0.0511792058728399
"ekivbgdewc","todkivxzvf",0.861374975699154
"sqifptduwu","xwgeyplruk",0.958519660104406
"xpsbzbentd","hwcrabdcje",0.506958555789537
"xejozdfmim","avdbcrnibk",-2.40015285447348
"warhviplcb","unikkbpjaq",-0.639914548555021
"ybqvywqnvb","bsbzdlpwmw",0.724908233330962
"hnfvxoiusy","jigwbeaqmk",-0.187070456138011
"npwchgvmbg","tgnzfhhxnh",1.08650411511255
"sigpdzucpl","cztjbzmetj",-0.486902211664555
"gieeaevxoe","stxwhtbaku",0.992310114923473
"rmlarjpgwd","dtjflcsadr",-1.24184649721415
"evgcgjkaoz","npldllgnos",-1.67489864482359
"yfwxgdgeaq","nvdvzlxsig",-0.162436883267613
"jdgccjkmxc","hhpyzqleef",0.766975997649976
"vpyomwmmzw","mlibnzyful",1.01805343860368
"biradjftne","qmncixgnwy",-0.194395171617251
"hvjwyeytfw","kojberzpxm",-1.66747210060802
"wmggofatgz","rqryznexpn",-0.0978678593924326
"xyiqrnojnd","veklmgllby",-1.67078738978879
"zntsrkxkfk","zscinckftg",-0.925668564929943
"scxqrmtrwl","ibeyrbcbpg",-0.993710312267244
"ywlslbjtza","eysscgfoiy",-0.892962755172407
"cmcqkrysrb","lwknmnoxkj",-0.463125752279006
"owuwfklcom","poylzptuah",0.604700471566693
"qferbbxgqj","njyeudsqgd",-0.412775937658147
"uhfikfleld","vzrkevneht",2.70400322123134
"wcptiqdlrf","swniknocdk",-1.32977036351482
"xqvaimxhcd","ixnbbqkxei",0.0135666784218081
"vvydecaluz","osbzrsnmzd",-0.867842979075021
"kgfquehfwq","cdjhrqglxw",-1.90372960362379
"frlkjwnwkj","zqynksevks",0.649367601579003
"svpqjvbzng","weckoclisr",0.292066528452116
"isuvvdgexs","bydzprpder",-1.03011528915635
"ngdkthmyia","yaztblmowk",-0.493193549259675
"rhibpndkpy","ycvkuoqohl",0.849279444298703
"zdrdytiqtn","eksfrgodus",-0.618188775985382
"okdnsnndxz","ytifhnhzxh",-0.551911218931275
"ukobfsbyhu","vhilcrprsy",1.73513921734032
"cfdetyoixu","apjlkbtqux",-0.0449385959915806
"nmfosayznt","nkdkkvivet",-1.65986492985962
"wlsbqycmgs","gwpohzpsbi",0.874324910967755
"vccjiwnduk","wlbtbzjman",-0.197840909100323
"posmzjeubf","anegmwqucq",0.9528320250149
"ndioagyrlu","uvrvlpvhlm",-0.523655747670922
"ripjmcyuwc","aquaofyqzh",0.099322749820175
"ybcrfkggqm","uahikjynss",-2.38854493313151
"hqqwixtbfr","qomhxvoqcr",-0.150219328103304
"tugsstpgtn","uvdvsuktrx",-1.30927015878739
"xubvovoliv","soirbhbwns",0.656451094009935
"htlizlduwi","fwtqvsikxs",0.027115241369742
"ctmzqijpac","muuoscgtmv",-1.68664347185504
"lydkuaccqj","yffjtdpmcn",-1.75586058242387
"tktysfkzed","caheuuwdgf",-1.51534246461027
"fnqjsfbhep","rtzfvqlvtg",-0.192460342105916
"vafafwlnbm","gtzrccpecq",-0.115166750081149
"ccqecmtlds","dfxtpypscq",1.09864145615698
"jjuljzkzzg","ibcbkwkihg",1.5786899342057
"syvtlcejra","bqtvvdgejc",-0.683932320530195
"mmojtidanf","dfvtvckeyv",-0.682378693246868
"hkddaavwjw","uztchvotqo",-1.85148023143257
"bzzmuabjnk","gxurshgapo",1.22222421987277
"rnopielfzu","uaqukagwht",1.58002580922419
"ekzedaypci","xpzxrvgewb",-1.36997482828921
"vyxeuzdxzn","mbsxurbcjy",1.67937728776408
"uouakbotio","cqogewcber",-0.304462355585212
"nttqkcyhgq","kyxdustcdf",0.107655492824937
"sdlpmrchty","oztxqrwvru",1.71650562029003
"fayhjldiqo","vlpdzjlmkg",-1.60898000890357
"victzorwak","olyykdvpfx",-0.334566643413304
"xcmeeyphsu","ruwcrxjray",-0.083277481325989
"ujduefseur","mghwuzuebw",-1.5958666542215
"qwwfnmizcj","swyzwjigvi",-0.0847677415617994
"rnxksmeyzp","lxkflsvvor",0.00375611889409994
"fkaeborfgk","unwynetdzx",2.06977265124344
"gjswcglhwc","utrruuctlc",-0.94647521409925
"jdybsttnsb","xbiqgrsfyb",-0.381174924944072
"smkckbybgl","wqxaabxfyi",-0.786701766989118
"ajpkzkmzkg","kbahmzrljv",-0.330915373056258
"hrudvquvsp","ygcizfjwbs",2.14006779466895
"erhpfkccdb","eyrgshwwqe",-0.810078810020203
"ljdbytmhgn","ymmwvltidj",-0.187213357194051
"xbaccxuzul","vbdqleurct",-0.494011949354599
"fnkdxvfeod","jnrspyuswc",0.458289637322924
"oxjuownujh","lvsmaoklfh",0.058983271873725
"hpcdtclnws","jorffmslqp",0.466085615406928
"bxqvojmzyf","ozmaxpwtck",1.46572155321404
"ybrretxshf","insefownja",-0.809085638331046
"nndhcdjcxj","aajtdryjvy",-0.657478705239853
"ulcaifnlsg","bpihsjpjxn",1.77163197914532
"arbpyollxz","utgtwveqsn",-1.0962052129978
"qzdgaromhj","japaplolpa",0.835209686657171
"qzubevzdyd","aflctcxmgk",-0.112076325976648
"iaztvxtezp","ebnepoxxwx",0.646790077990142
"yviduihqjr","xenxezpfly",0.397138440252007
"vokchetslz","kdniirzsje",-1.151436792772
"zitslglueh","naphgpxbmp",-0.357930184112369
"wzutymyptw","ddbvcyzsmk",-0.805656185911844
"pzcnuomsvz","izeglciadz",0.894521578913343
"mswycdfoih","kgcpeqyfit",0.36450483633722
"fqvtghxeqf","wqczmhciyx",0.927612831680537
"ubuggcnwlb","vpukjbqrvn",0.946714480884113
"dpiayqyqzj","zqkozqhqdd",1.02332651341669
"wmqjcwzgmn","vclcfxjrap",1.15355654316714
"wcotbiharq","jyznqnlchg",-0.310211351171116
"kbmstpbnvq","pohiidozwq",-0.931080295349614
"vrtndjomlq","bxeuppbhxu",1.02273136723206
"jrbvlysbel","rxcmfgsjpz",1.51180463951766
"bhixvkuptq","ghrqtwrfqy",0.871969915815161
"kncwctqrss","jifnnmythr",1.48438248752609
"pdrnsfwlih","rwasidjbxk",2.04053145501343
"ffivxmtpzp","zzffhhfekz",0.835231077554996
"ahfmnmmaho","sllynrjpqc",0.826336293874238
"mcaqskxgqn","hikobwmpfl",-0.192677920100287
"oecefhigmd","jlojagaejr",0.0299114877101897
"mfodbahvfm","obxbxfufgc",1.29149386648367
"pkjssaphch","vecinwiuvz",0.671472518305396
"thwqtdlwdc","mmwvtmxilv",0.386558472703677
"hxepinzmot","ctyvhpvjmz",-1.52446839413512
"oxvwmewoqm","iomwkmzwus",0.294171352145538
"muxzuitygy","pakbifhhlj",-1.24340971170947
"xsyuhrhrjy","cghbgeclqs",-1.55328032805842
"uqgpyqsljh","tfcxgdetis",-2.6492941125321
"dptdjhqnye","zbqkzlxlyi",0.999528994472071
"lagbclvqpi","jjvchkiyyq",-1.17742526983212
"fsksezzpaz","jsfeudpkto",0.21106889071111
"fcbgyvrepp","lwdbsamjmh",2.47637147487594
"bwnqjmadhq","rtusydojqc",0.299282726560306
"hsxmemzdqn","peiwvwiwjw",1.30026280163251
"kykzdrmqsf","eddpfqcgkb",-0.734379542809488
"csovttmxex","mpmxmzcqnw",-1.58686822524349
"njfygwtqmh","hybmtavlta",0.25756158726691
"iqzduipyjj","nzxwyqpikh",0.63679973677918
"mndcxwskgq","mbysunluej",2.02403146929732
"zsnwwubwie","fragountan",-0.466030113142829
"agktgwgczg","dylvmqxyvh",-0.603439574237831
"tckdnrzlcv","fdvxnfdshx",-0.212241146257484
"nzffmroazf","kepcctjbku",-0.609671379388856
"aimjfwvdtk","zchqlluvnh",-0.394914304649901
"lwngfvnmgm","nsjavsyzpq",-0.687153804126588
"mjufnpyzmo","vqmhulpzyr",-1.84709466838309
"shwagyrhdr","dkzesgyqta",-1.65544886468074
"pfcmpxmbcb","zfdskbzfqh",-0.829624015921669
"iosdyitysx","rdtoidyzds",0.0305477305485008
"kuofwcxrta","mpzigvdtxv",-1.44305740895468
"tvvevkyiyd","qqbtpoifdn",-2.64869169191844
"rwgcwuxmlj","prsyxdwums",-1.52219662711328
"hyimxfearm","heignblraf",0.0722302028234458
"nkbdsmqgav","daxyyskbyc",1.18067206274248
"loizudsjtn","rszwcotlfp",-0.567819847682148
"xfwwmgbfbm","zvgfduogly",1.10330455952496
"awiqnesajr","syzmeqgcef",0.787796502819177
"vcytpvnerb","jxucoaldbw",0.702645101164045
"bfcdiqacyt","dznkwxniey",0.33953686156289
"xnnldijfnl","uhjcyuptai",0.250226145459817
"dvysqrrrbh","ycrxmgcvab",-0.75110374951414
"qafkdekqfk","vquimawbnt",1.48836275957514
"yfdtvwxbfl","evwlgdtthn",-0.233758908767483
"dascwmcxwa","ndwmgjstha",2.88038253686989
"gvxldiuczp","hujzmgsnem",1.58739564670939
"uvvsdaslgi","tuwqtorhfb",0.895413173054888
"yzxdcoespy","jcudlwygyx",1.48525045050036
"wmuxwebfpu","vtbtvadaqp",0.118624184886225
"bgkwnexgte","ybnjzubpmf",-0.849602341711641
"xdicxnfxgx","phjhfomrtb",-0.259875946667141
"fxwhjqstmy","gqwbhsrvkl",0.131098192710786
"isohbzvuiz","zuujnztlzu",-0.0164676325283915
"hcneijtybl","dvwdvglhab",-0.579106551108238
"gleudnjdql","zbcotgdzxt",0.466006589248854
"rynzpuraki","kilyzvythn",-0.517278374804213
"vignfllehj","gyjtwvzviy",0.774187039251494
"vypraxdbfy","popoedyxnp",-0.214881018405326
"ltuzpxkcor","ivfowdswxr",1.91413117220947
"hpefmgeajr","nfffujyptz",0.101518136269279
"jsjbyasgpe","ybtfxewwws",0.091382254993653
"yhrcnklvtq","fgvvmglebu",0.343760641910027
"onlrmetgot","lyxeevgovv",-0.124142754820837
"posoyrjfeb","xdbuztbgyv",0.20959402249875
"xuobuktsjg","acgaehhogp",-1.57979415831523
"hvfmjfcdwz","jmsavtdxjk",0.642134196417174
"qnhlctrtbj","dalehttari",0.765879890768459
"ftqkvlnfcb","irkeixnutp",0.290753576806192
"lgjdnyiscr","fsojrggnpf",1.43215417460614
"qytjvziftq","kfalaqkgxr",0.945654887433826
"nwqyuaafvs","sxznmjqlvq",0.535729611466149
"mcblmlgmzr","osffqrjpve",0.252728079447286
"cggzhykzqa","qnxtharojg",0.830195082309274
"qydydxpkpi","hcpsvvwjwm",0.863766709429
"sxlxkezfty","enctroxfyd",-0.764102443716589
"inatvqpgqz","fonhghnezr",0.343725046145726
"wlxpgjzqho","tylwdmnucz",-0.93756639125214
"ksivihcmiz","uiygnspmxs",1.00085210746507
"qcpbnzjdar","ucwgyyynyv",-1.02805041827372
"uhoojxirrw","hnyabahfmw",-0.548200327370418
"scofmppukq","yosjenksbo",-0.0613213795756721
"bdgtagtamb","cmvzrrczhd",0.186432799192799
"egnulsstej","pywdqtjiny",-0.324757782861383
"noybxkzngs","csxwwyajof",-0.849925033582721
"qimawcqfjy","jirrsommlx",-0.447011564416809
"jtkndynltw","qpxtwsqoeq",-2.15060292146746
"nsbgoalffs","lsqwbewtie",-0.255872772017099
"lbsscuxjyp","mbddkgzhdz",-0.0627356243803615
"exetrjcgeq","oddgvypjjz",-1.83237652691585
"rahyresops","siceitabwv",2.22647939796441
"zgzxlmducq","nvlqscnnvp",-1.27796825737587
"hsdifbxoyz","zftfrycusk",0.28211721917022
"qwkjnaxovl","fcdrbmercp",-0.567636924827046
"lszourvglm","pzocozskmj",0.683870665774723
"imkntsznxq","alfxhhjpig",-0.17898839674699
"kuqnhqwfgt","igahyarafw",-0.0388997464960591
"qxckukkahl","cbwjwdhoqp",0.449416082808868
"nrlflvuzxn","odtabtaugr",-1.69876570416332
"vsoxsvqtiy","qagjclcxcg",0.954456237028113
"qmlbcljebi","seemhxfwrz",0.857829382075748
"znmmexvybh","jdrakxryuk",-0.413910720066469
"sypeiktxbl","swlnzuldtq",-0.0183664166922281
"tfbwgzhemy","qygwjsqsoi",-0.157216313696399
"ncwywpnegx","hrvzrsyqbc",1.35267551836703
"pigvrgudxk","miitwfkcyo",-0.538156868770826
"bfqxblkmla","xscjzazwkc",-0.283418920738033
"ldhnpsbbjo","iymjxpnvho",-0.658474674973536
"dhxrpzdgws","riomdtsiqu",0.879036923542871
"lxyutvjtet","pltqmejfyd",1.41384558504448
"zgmcvbrbsq","qprrdacaux",0.937352454800268
"eqaoigilzg","hbrjlibrtd",2.58767692983847
"odiroqodwd","kjjczeraie",0.846311088480901
"mlipuaxqxp","vwuktsrait",0.858559828990173
"wlrksqgyjq","pckjtwyxdy",-0.823408283961353
"ibptupnyft","gpyqwvcwfx",-0.62091374718643
"rqbvvtfswg","qocwhjtpjn",0.224265327266039
"gyoelxokoe","eqiqdtzghe",0.457673114883701
"spdhtalivt","prtzhjqqfe",1.01699479090061
"tdyetsnzdp","acxsgusxrg",1.808546770276
"ttrjdqhacp","tjcupaaucq",-1.89263212528446
"byzpfjhxaj","mabwnpbchd",0.365506515275735
"vqscfdzjze","lufxthmros",-0.180585023758539
"qlkjaoetap","xfvhrdonzn",3.05976551853336
"qfoijguxxs","yowdnztoyz",-0.250443907173023
"hobszvxnog","swihpmqsgi",1.71946533521818
"nfxwgraoro","hpczviyzen",-0.280196687508365
"wxdzxbhydd","cunmfbnmod",0.418165780201655
"udiuzynpgo","zukouwslvx",0.0390521371633792
"eswzwpyvik","gdqlqstdgb",-0.360274273809126
"kztfpjgobr","yvxttipugh",-1.00104269835295
"lvujdcneeb","tdmzukgswm",-0.80723591512987
"fouqszpivu","tyghkkjfmz",-2.00155991671383
"rwelchuofx","hejuysfxdi",-0.47896048484181
"ndrybdqpal","aexbwwezld",0.271134654444299
"zmacrppgwp","yrxawimxlm",-0.625520784391927
"djmahbxghc","oogqlxjbvd",-0.144087265743262
"zlqiitxmbm","wsciuhcajk",-0.568937922391873
"qchkklxqtc","jgzvtfvdpm",-1.39893887326969
"cicpvejoyd","uaiarwjzfe",-0.260707558027552
"hohfxywxnk","hljziqdbov",0.221300377397025
"mqfjxujxcz","vzdnudlxlg",-0.97294453351612
"ttxncqkxbi","xqyozddmfz",0.748426830322247
"dcqzdkzhzq","rkqqaghgrw",-0.154953906358847
"mivqmdwjrz","afnnzfoppx",-0.203192619451707
"uieqeuzeiq","uzfeduewhv",-0.407813946196105
"dqbtextgfo","pkjusviyzo",-0.278161832458198
"skhxyygpqi","bkozsndxuc",-0.232125058482421
"leoqayjdsx","ojozmodidh",-0.0472296513537045
"gplywzmykh","bwyocnhqhq",1.05162973998331
"gfxhpwdkar","uatfxtxgjb",1.35912926209305
"nxbgmxciyg","raxyzndebf",-0.171418731846794
"bwgodnhffy","nmevtbgrie",0.33363010224407
"dywvpbavyk","syiwpkrolm",-2.56035461578452
"rdhfzoibyu","hgdsxtxuys",-1.69772921558359
"vrkjrqivbh","venecqlryz",0.268583130720552
"xiwokcosan","rssfsqqwnw",-0.0689219658595658
"crpkzyppod","mpbpsuhgsi",-0.35323103300075
"birpbhokoh","lmqfjlthqn",-1.28350361688241
"dyymdgcmqc","snftdlcode",-1.79684368453097
"cdxhojkihh","dxiqyrprio",-0.0816370383641677
"pzyurwipuh","vouwqppznd",0.255981565617016
"ybvfkbjuli","ogykixtnua",-1.27099124780468
"dlyhumokof","lynqqjdsoa",0.608015510548369
"xkkvvvxuvl","cxiwhszbpc",0.339994706129022
"dxbvtyeyeb","rgmdyzgpiz",-0.0089161400226523
"knsynrvqxh","ngmasopuva",-0.354192875454016
"cykwcszugd","hzrdzqhnzx",-0.70887538875607
"gmziworodu","rgbqszwfzc",-0.543412243841056
"jlnlzcuoqx","cnsldkrwjs",0.187127118441962
"rhpwdmeuua","bvixalcygp",0.613152057528584
"cqlhwbbujv","hocdgichlh",0.933928685245992
"xrxlvmmmlm","aroqxxsfgp",-0.97326771113915
"dtkovgdqwe","nwsptgdpmu",0.288118805509534
"myyrozkpdn","ucqfaeddlh",1.4459231056978
"lxncljxkmc","kiaomwcbmq",0.889798204700423
"sawwnevlxi","ohjvtnnmnk",-0.164709068730896
"hhgfhhwamj","xywbnlpijq",1.91866368312304
"yxahinynfr","idcletktic",0.0228330078542381
"ixjfegdfra","dmzfkgybbj",-1.25055572113848
"jggflfqfkt","cqsczmbkjl",1.00970764421864
"vcbbwmquwd","rfnreleqfu",-1.1694164745886
"imztjzdtxe","gxqzxsgywu",-0.6319626666865
"xzvariooge","wwolmyvhik",0.762141881795043
"rwmrhmpxjd","ykgslnsgoq",0.0373210370121263
"tpfslszaws","vtkqczfxrb",0.2944934734131
"clnpafgdwa","guwqmrmaex",2.16354730475554
"iknhgsijjl","oefminjlht",-2.10107652816196
"tmifkwearu","bxxtpszgdm",0.28166116148739
"souhymdbkg","quywyuotmj",1.04511324457452
"rvathienvl","jnprptcmto",-0.353661904116113
"qgsallyoak","ngywzqyube",1.04279309271622
"ypfvqntgbz","crhhtuqify",-1.43156433768868
"pxskcjuotk","weahlfybht",0.888294674747426
"xutuxcedfl","aldustlpyf",2.07494742269245
"yesknvcxll","cvgrjptvzc",-1.36939894621134
"pvmgcfiebf","xwwtfldvnr",-1.68591145384084
"fnxqoxnqmh","wtgdgclsss",0.545972336946711
"jnaiayyhrh","yocelkgvgc",-1.11480951154629
"asqhnvitmt","ekcbumhxqp",0.698279605679268
"xhnuracglq","hlyswwnjsl",-0.668396109597047
"jvukudslca","piseftumnv",-0.588518301636171
"gtrudgvver","hylvsdkmej",-0.94584860338987
"anyizhpfue","xcxsjnphqc",-0.0904218414417812
"zlhndotkqg","szqittnqwe",1.06228061263178
"ljepccrddt","kqxqhgjdrm",-0.210934270884588
"ztxmucllmr","rljlcpilfn",2.28978384948804
"kpdmlxvhsu","owtsiqtgln",-1.08315726209093
"ceikixcsvt","qjtahburuf",0.460075233666695
"qjtcgpifez","acyycmhxsn",-2.03077016662652
"juvevlsxdx","qwfgllepfm",-0.0237702986194909
"suxnvudhwc","lkwogskoar",-0.706716177237444
"edwbevshwr","uzjameffgc",-1.45196435291881
"mhflvjafrf","kdsetlukdc",-0.494061143684885
"hngrmgizus","vrwxujbyma",0.39400564883617
"wdprjtdagd","duwisubrrr",-1.29824769162626
"kgndeoduhl","aehqmxbjja",-0.208481666915693
"brjqdnksas","taxpmqharz",-0.274372113628094
"ylkyyuhuzt","lxelgeejap",0.136207139958107
"dksqorzvkx","ldxpmygtsz",-0.0154199573493041
"qlfdppfyhx","ukcaghfzjd",0.348222367688612
"czcnzjoeur","zkzcnarphu",1.32430785520775
"mgozlqqacn","sxpwbmeusw",1.17704813227501
"hiznssnctf","bmyckcaqrs",-0.0426079019616526
"eymcctvcpj","ljwgezbduw",-0.0513108282984142
"dkrxlnkjqj","miqztqllhk",-1.5459519395004
"cjmutlacth","gxouxhxxep",1.76608325561623
"sirhddtwpl","mjqymyaufp",0.388519180586611
"yekigxfdir","nnmbjjsymb",0.583357704581886
"zapbfnfvsp","iczxdmthpf",0.438618245612598
"iwntdhaghx","jwgrnwawxs",-0.408251980752322
"eotorigeub","yzpdkrrocm",-1.0732662378065
"gdyuhfcisf","iroqhlqnho",-0.0840870631423982
"nounygbnyr","blgsyrbsud",-0.675023355486664
"gtmvuwsaxc","wxhcuhdmpa",0.268174072952005
"sjnfrsrnna","lgaywgfped",0.496895422847288
"yozvywldub","xvgdivyrrj",-1.03506999806045
"ohitnhwvut","qfjerfruhm",0.805506108060186
"ugyvnsnnaw","urecgnrvqd",-1.82444688589806
"qgigycsjoh","ejhltomspf",-2.31006823139009
"xqpvzlwbsa","bjbtzdhwtk",-0.348789865885305
"usvlvmjjyb","syjqioszqd",0.810637635345402
"qfbkzapdbs","ivhimklukq",0.0716455747996165
"ztdoknqdjk","haiddtwsoz",-1.13407411290775
"iajnpaiikh","pzejjqzxng",0.782990452465454
"eqlhrikdbo","ojrnadhsyb",-0.745430149014135
"lbfjishcpr","gtirpnfogr",0.825779268854448
"lkmujgfbpr","jdxvplmmxo",0.980776276638599
"kpizqimypp","xljlvnyspv",-0.518106205334717
"zbcatcqcos","igwejmiqju",-0.864627802530305
"ylxwuujxgr","xdmxxuvnjm",-0.566539551681695
"tfbacoahaz","zryzwxdezo",1.07448663365614
"mkbbwpdwdc","xhbgxwrbjh",0.693515170475219
"wrccvrckgm","wlvzuzdddj",2.14432558173232
"oktdyvsdvp","pilhzuegrh",-1.29415004470121
"xvokyxepus","tewpsvjncj",-1.65452235589519
"qzlmrcfdli","nmenhudxxc",-0.779646871449601
"lrkpwrvesq","zbvvluxdvd",-1.26303215027348
"qisnlzpngw","evxolqxpvd",0.419479121274966
"kumnynuarq","xossnqprzi",-0.0354944494697304
"ofldtknmle","tohgawqttv",-1.26936349482717
"xwryaprqbw","gzjdotdmcq",-1.39089600920056
"wyjpndypym","fvlacfvarw",-0.427734790094044
"ohdedimxbp","zsbikfaazj",-0.66146106645114
"nbpwggencn","tkygzjbhih",-0.81661569351978
"cbmpqoulfw","csetmdbjqr",0.180979911359562
"nvmknjxmcy","reivzieitw",0.876218246320457
"unrilrjvny","qehqpdybee",0.576595190448939
"fqouufeiit","tcgeckerfm",-0.212603185317091
"oevwprshnp","bqkkbxabas",0.19925216550217
"npuslvhwqb","rkofwlrizb",1.34358671466894
"nsixbpuogn","slsglxdosp",1.76642271221571
"kpltycpaki","vyffhviovs",0.586375445460071
"utqjemeomh","eideujelyz",0.158875376799802
