"key","key2","value2"
"hqdqahhrzl","nrvompnxvy",-0.589987084846742
"bbgnqnvjyv","plxbyggevl",-0.11787693195335
"ymxueqczoj","iuwwgmzdso",0.319740045851322
"peaylgxwau","danismwlal",-0.13594103164431
"zkcomgddtv","ivaxkgokrj",1.37108557874816
"ezddxqopfo","knqtkwrbrk",0.371655229823119
"zmmlsehkbf","bzswsjprmj",1.50719480554014
"zdzctmgkxz","nzovonrndt",-1.15699372034406
"hqtihlfjra","rpkprkpeti",-0.257162637876301
"dwkrdzemcj","xsizjdvflb",1.77484519144296
"dbhpnjzzuv","pjndtphtei",0.30354247572384
"cxipicjbxc","mgjrcnziqz",0.0684846954705679
"vimhfnuspp","mpttudjyfr",1.30608359254669
"ykijypdkgz","uohdplzkkh",0.495711996150414
"gnavqbhnpm","rtqlnfoymp",-0.57991728497422
"sqsupmwrbm","nupowsznob",-0.606299394558337
"rxapqaksgc","criuewuthm",1.67678417958196
"gvhdlnuptc","rvubxkvwyi",-0.94741814059908
"cwrwzslcyf","peanhzezuu",-1.16726651120265
"tfipvqrfhx","gfzivheyui",-0.723468883425306
"twufayzwol","oovmclmmco",-0.0326284488632097
"xkyqffwvqy","ookrturqyn",-0.461285829950248
"sluqqsilpl","dwwxffprop",0.835234571688411
"srhtccbhfn","csevmweckl",0.17864214366996
"lymmuhsabm","hgefjsweuv",-1.89337461775159
"uniqdvedoh","wunsjwpdhb",1.71268685219556
"yalaidysxq","inxxpbykku",-0.0341635840798571
"eqpszwnlar","kdrgaqgugm",-2.92957675427118
"molrleginf","pkdapzdpnz",0.928826629788655
"ejtqxkxtov","vyfbkrwqfx",0.479189118270766
"ympdyjpxda","qvbiiyxbra",1.65233254365495
"havqjgpkjl","tsrjlwvflj",0.880708962354076
"pgswflpzgm","xestjruzjf",0.410472122983703
"zktatosniy","xvitlfqhsp",-0.422547647257887
"jvlfqbyrbd","epfmkdwcfj",0.847328676739654
"lkcxiedhlq","sqmmfbxgsn",-1.3133841558797
"ljkiosnduf","szitujqzdn",1.82244131895086
"mcigxdxjwd","yanqxnrbat",-1.64300725426517
"nyrqmtivmp","yybdmzgajg",0.163458674976376
"roayrnrdjz","wzgondhpre",0.797392341484339
"bfmgcgammm","yvhnsbsexo",-0.754787042779197
"qyeuujuyle","adpayejdmn",-2.45693101746156
"uvyhzlnlsl","etxuehinbi",1.13325600383995
"khybtwjqre","bbcmovcqou",-1.06050431743593
"xjfeizvnlq","qzlcwilfst",1.03456770729889
"kepxlzlzhi","asrlapisxg",1.55954490188844
"bhfbbcrubo","twuktcfwat",1.14764416815194
"lklsbbxcme","ztjmepvgeb",-0.47882358614899
"xcuoycqcrk","yhjsttxutc",-2.06978906843209
"dfcltwaxdw","knzrysjwed",0.386798078327223
"qilebtphac","bpwmhlfmyr",0.397932111218294
"sgigmubzoe","ddsdhmlxfn",-0.36519240887945
"alglgrskmv","glspyrocya",-0.194914056970334
"jtarkmlnzq","pjmuvgnamm",0.687471659635859
"vylzqxwqxs","wvjllvrocp",1.25380451864519
"qzlzhhevpp","xwquojnuyv",-1.96093881182545
"hqyrlvzelt","lbswpcovdu",0.920115858274636
"mnsuhlinrt","evxgysuwng",-0.575601837003868
"unoygvpqpo","oxntemhpiz",-0.375140871569518
"bagrzkhkdb","wfgaacmkza",0.546176521341107
"lbwywrdsei","ccbhnkufkg",0.30627683776781
"uvvmksclwu","hhzkytwozq",0.82120397521344
"ldfqjxaluv","bkmgxdspsh",1.13297747868275
"xsecffixjg","ilccfrzufn",0.33809747739786
"jvyzgwqjqz","djtfnszsps",-0.321421440751313
"gocegufukn","nkmnebafmd",-0.250745362360435
"msvfqbataj","bauoswwlrk",0.0845307544116164
"jqagccgkbv","pcuzamhesr",1.97516728943441
"jvxbhpzykl","wzjsnohtuj",-0.294189839474272
"dsfuzfjgxb","hdbnluleez",-1.70576390664724
"hkyrbrxtiy","tojpjkzwox",-1.06184368959475
"uzmfvsirsb","uyryzscmsr",-1.05724873072111
"uubrbxwfbq","wpvnvcunkz",0.136393673138503
"jmhhfruehm","ezpsmpognm",-1.3228267991834
"vzndhrzgdw","nnqegruusy",-0.0202177004962845
"ucydgxpsrk","rladixraot",0.473298113097167
"oipuwvmotv","fttcnerrva",-0.124040099223043
"vctulfiklr","jzfcxifoib",2.87587729876459
"hcisfkvkiu","ejzknrcyzs",-0.0741197445622789
"hkwsodolic","ikmmjvcpij",-0.505232995417994
"ozdridvpxt","sawqdlwbkc",-0.485344526193273
"sovinxrxud","gclmmkdzdf",2.48526345609991
"oiivirdwrv","npkaxdhjll",1.01396797615759
"dyjibxyfsz","bnyugtjgmm",-2.37440308509875
"cwtibsjvlp","zeihgjoxgc",1.03570350126713
"vqzapuuxdz","qdzbswgkcb",1.35185750209273
"xpbijbksjc","tffjneunqr",0.447517489735439
"uhbapucgji","avgnacilca",-0.293340283584294
"zmnwyvfqwp","aoyhlqxbns",0.814652911330367
"tcjqwkmjmu","cqjtpnybun",-0.139963631862304
"jgbsnthnht","yowgrexwtx",-1.91957944695841
"ryarchcreo","ojzlfohiuz",0.625008532798232
"lehstsnyhc","tiwdaeazwf",0.701874518174496
"rslvenecvr","uyjtjxepth",0.223575489292717
"gqlvtvxzvn","cegsvtbdrl",0.220834583585756
"ahdapfysfd","qnmdlvcnyv",1.56038880714951
"pvydmivurq","svcbiofkmv",-0.843640958612077
"lowwoldagv","rymsqujwzo",0.370364101866847
"ibbjxusiwx","xpvyoaubhq",1.34622456219731
"rbluixwokl","zaepxuznbe",-0.124457589476327
"mqimdufoum","rpkhgqtuzo",-1.43767209369857
"cobrrsaddz","snzfribdcm",1.45974456718439
"nnqdxfhffm","xtuaribpco",1.09385433802472
"uulsbzhlrm","ywrpkxslqd",-0.334653401981591
"tkmxjvpdoe","iqeqsluobt",1.23362643886265
"wctbcfgqrk","utbqoowntl",-0.290536286708054
"vstchxtfkz","nriaoedwij",-1.8960666961067
"rrmokevbtx","cvtpqzewcf",0.862529194624329
"rieokskktj","vwklazgjnm",1.42088007074393
"liffgpueor","srmwbcxcsy",-0.60905595134081
"mhqrfebeto","vqzhbsuuxb",-0.746067580838474
"rzqkkkqkfl","pibbafmice",0.662749058748379
"ojxnucvzdc","xdkfaufnrk",0.0576234233003391
"zazgnenzno","jhsteybjai",-1.12282675224546
"ampqfeffbs","yapawkbllm",0.583896690544636
"cwwqjedhks","zgvecjejfv",-0.0891487177217899
"bmpwzftpcs","evzmuknqwa",0.718328940115341
"kxsikqqqzk","owggspveru",-1.22016556593764
"iyttzymzhj","ndmgautvtl",-0.0899531680215681
"wypefhnlis","jizxsgiilm",-2.18639408840735
"kmgupjbvmp","hncizjrdip",-0.933780402796072
"banqvkhldq","ufmbpjhdqo",0.134579131032941
"omqihijpzc","twexnrqisw",0.189748679482437
"ndvzqkilxw","mgamprvsvv",-1.56420854036742
"hcrysjydei","xxxvppvfzy",-0.521832968838055
"xfkaobjykr","svsghhyghx",-0.877257434589248
"znaqyiwvas","wfruwuvkdc",0.484474577359673
"mdzxiwxpzp","cxklumoneo",-1.25823487998087
"wqhgolhwth","jqcumsegzi",1.10775859856897
"nkmfkkjkge","egjihlwmgt",0.138851108667488
"vefyoikwvu","fghhcdeqaz",-0.0655885162473274
"jlsmndwpra","bxigcvfaun",0.991960370522361
"avzcweoevr","pfwajtpsrz",-0.352999751298672
"siuzxcydgl","olqlahmdko",0.155371555583382
"kfjykdwwfu","dufuvsdxzu",0.511716985119553
"rlbmvjlbvh","dgljbygdxz",-0.13452837612015
"ifscysenvx","hrcsrnguph",0.157582578217462
"dluchmenrg","drovzpupte",0.980484017697004
"yuyolnnnfo","dpxzilsccs",-3.40082918518362
"nflxbcerhw","ibwmdrzvgw",0.62623697754909
"pevzdcmtle","hwfslcefry",0.328198781244825
"gjaplbodaq","iyncopfdst",-1.82854509731588
"xkyfdklrma","rqojrbyaxb",0.690732341367898
"vffsxvcecr","xcyqidapdv",-0.736295073547817
"spvdyxasim","epujqzjakd",0.0920388701122115
"zcvazdmsxl","kkjzujrgdu",-0.784697439007221
"vukpwckeow","ilycfmqtad",-0.579705380575952
"pdzglkwfeq","icxyeovalm",0.29908784488425
"jajwznqkcc","mkijsnbrsn",-0.0546550627318962
"ihhptvgexs","zoabubtopz",-0.639214313251447
"edtqsahfvq","ntnazggzix",-0.810790336435018
"axrwsylzzo","crfqzjkymp",0.725917228651615
"epcazhqvcj","xvkvjvylxa",0.148514711273464
"swjlycprav","ydylknzbff",-0.297275343675679
"luzjymkujs","coekjzamhb",0.828394939873741
"djfdqvrfam","xbeyqntdkv",-0.0922327696621025
"ienhmhnscs","fonsdkcihv",-0.52859789330447
"nmebueiird","mpwubxqjrw",-2.24307904502096
"okonpglivg","yvrvwmgewv",-0.550014846750923
"dbsglnsggk","kpvvlcpwar",0.454289732805215
"kwxtpwyari","vvhmkxvunh",0.61370923663038
"zcvsbtvite","eafmscnwcs",-2.61197441652899
"aztzancmcp","vgkupnufjt",-0.835921457740653
"ygrrcedkzf","thvftuddlb",1.5239560725989
"dnloyztmwc","lyxkvnjtra",-0.0277771055307272
"qdtkyitsgq","trnwfvvfwe",0.339301468680533
"zjahtjocpu","znjmsajagp",0.405364602485327
"nafgfanlmv","lrdzrbypwh",0.317184077842807
"tqzskdrnqj","rnbbpjammt",0.193549510640688
"kugbsdrkzo","esjpfqnesi",0.366676170869747
"jsqbsbzhio","erbixfzaud",2.31130541420616
"avewynmmve","tftntqevul",-0.921792398147173
"vnuecaifts","pssbtnjnre",1.28963851763396
"ceygkmjqsn","ejfwdissmr",-0.557309776442362
"ijeyumsghr","sldxmxzutg",-1.99400614335173
"ekzymaswgp","sihuokdnbv",0.850705358330123
"mmegrdfgnp","bqjjoqapej",-0.270197394545794
"axptwnaoqv","qfwlztcemf",1.28891111594233
"zdzfquzueg","zegcgqokdn",-0.636735896590365
"sysmergxmx","cxotehxggy",0.486480801905395
"fmhwzjiiek","exgxsiyouk",2.731523480594
"bznefnkujk","jnkxjtouhd",-0.712166896354196
"ehotjcbezd","ildnwfxnpc",0.152094521395764
"uadvtmzheu","yyycjkgkjq",0.143887531602763
"phleypzuab","tqcflpcgjb",-2.05049077536325
"gwwidbivvw","spovzjzlpo",-0.951913856436772
"gnanpqvudv","kwanrzdthi",1.85187616783302
"qwnzrttmze","tastgtrpex",1.41620228419449
"rfntyggysu","otyxmxltuh",0.259543581464356
"vkuirftyhr","baxmuuujdb",-2.46598704108926
"sjmxzuwnog","cqrvpczuor",-0.418765467144571
"ehfupucuoq","flxbwzjamn",0.533352911278652
"egqbycfrpw","rtwrxczdlj",0.235813138276216
"uevpvrogvx","gsmdtgpzwb",-1.2253589181928
"hiydppustg","hdlublomgx",1.33896728581278
"nbvmrhtybh","mnrtciamfb",-1.22253357803776
"xmjheubgmg","jiswpshmjz",1.269584000835
"jyyneizaln","byfsipkaig",0.278731228103089
"ugpqqnogja","eayzcgcsvr",0.309181740806624
"oxnpjbtevo","jlcnadjyqq",2.64261395521321
"kkntoiehjz","xoxxzosjde",0.988220994129849
"lytdzuglaz","pkbgyynswy",-1.76556012839164
"rfvvuunjgi","mqooxrczyv",-0.42469474280804
"acixfxfdth","olqhfmsogl",0.308715032819296
"hslzoxmvno","jwxkcjccyo",0.00236562241706609
"deqdgprjsn","xwqnvhsulj",0.578751234214776
"xppvvmnxyq","xhdjisxhjv",1.31350833529965
"osqbfhccfk","nsizvwmqbh",-0.692102770046877
"qtzywkqvjf","gytfocdfcd",0.66957785994726
"lefxjemgja","cmjjmsmvfk",0.576172873508944
"rjzkykvvmd","szviwmyoqs",-1.0392670807353
"lcahhavyue","mvhtovobgv",0.489124876038995
"anrpuxilkm","dmihgzughh",-0.617304495368259
"vtrvryuuru","fxodifqbuv",-1.30525579651859
"vxmbhpzttj","xuerauapja",0.0940090548742917
"yikuvvbrkf","wzznmxvtrf",2.15364532752853
"gclbkwfsmh","bkozoojgbq",0.278542331754052
"yznkdbkuwk","wwstejumwn",0.106007421683067
"tblklfyage","amtuskqenz",-1.38242277812283
"lldmbwoeyg","zvaxwaftjs",0.401986816501417
"qpjiyyeliu","hsozkhflro",-0.334553476854641
"vcywmbbvmp","fvsqwuxvvx",-1.30673116160598
"sxpwsgxdko","uuufbnkzlm",-0.575623065606473
"lhpowgyrwl","vlnfkerftk",-0.887800709252385
"hnjrpzpabb","tchtpuscyw",0.512753668817199
"mjxtycnjsk","ejaccvwrnx",-0.405040801149345
"zlhcedcljv","twzecuzqin",0.905687519743956
"yoabevyedu","nbrjiecbbq",1.6923886393708
"jczbpwkbrk","qjzuwouzpa",1.07363682327756
"lyvrincwmb","kuqoldkkdv",-0.212947897556633
"ynhvxrsnyk","qpnrknglvl",-0.100518922086735
"drwmqaorsl","ggocbzzdga",-0.783159815408611
"jbzxipsgeq","lmnumgzzcd",0.0357317419535551
"qoilvesvww","yznzxjcgco",-0.379165033996552
"doobvvlxht","wgrvmkwjxu",-0.0529293080586897
"dtwxomnnku","sgktbmdatt",0.257327187813623
"mvmvpgpsuq","jpnvinmnlw",0.556946915067276
"nkhdogfisb","byayceyccm",-1.32993086692677
"joahsqqdyi","wwyuczsrjg",-0.048412713240916
"hprthkpesg","nbdxzclgvn",0.932339615997665
"qrrgtktnth","prnyilyneb",-0.607134053281708
"muyfftqkta","yckprfvrtp",0.84923861840864
"ojekvckkav","tpaafygsoq",0.798779076447326
"bfztptbhve","ofqmrwprip",0.396506335597431
"rabpvisocz","gefadnchqn",-0.886819527599329
"jcizxonocv","ddmmonqvve",-0.422124594475481
"zsgpcvlkxi","oevjoghcsw",1.1397885440889
"cnzpbgkypk","yatvvlketb",2.58233293115381
"elkuljiosa","zfvesgsxpl",-0.22913791174333
"ibgspluwin","ndbpxyrgcf",1.51726865490498
"trboimvpoz","nbqqhlsjsw",1.46281711828817
"pzjeekvbjh","nkbgfjlmaa",-0.460227286709791
"przohqwzyh","jbfhrgrzpm",-0.758225638569794
"poveytgwwz","qbhchzkuwu",0.209950157833984
"hechkdygdh","xaetkljbpl",0.859255189707965
"rckpcpplit","dnpiiwhtaj",0.871728021441153
"hfqlndpnea","bqxturbhcv",-1.02277080004415
"smpvlajqqj","hiicyvhuzz",-1.87444071219262
"acphkuxhna","mvzhrrlmoz",-0.697922459119279
"hbcfnajisl","xfxifldddr",0.378499610149535
"yqoyvcqnix","ugxdgahacw",1.37868477389114
"hcqpftrxun","fflcbmwspq",0.619717169231613
"zxwbbiafyb","kdnmcfjjya",0.0383249740758771
"nyanutxfod","arcqmbmean",0.336670514517614
"rrepbptwph","vwqhdbgckv",-0.0536276127747308
"kddmpmpkww","jhqzgstaqm",-0.414119725751488
"mzsnvmvkzf","uwfueryqfq",-0.215349541572218
"euaweumnwf","eiixrxaqmf",-0.107305394539993
"odpkukqhte","lctffzsgfv",0.257350191988498
"oxevxdhqgq","jrofuvwcgd",0.169039627593447
"gcgkcilvsz","agzjdnnmhp",0.887671004949518
"hpjjobvqzz","cnnjmsuzgb",1.22479798613694
"glhvxyszup","oirfzugvgc",-1.84780281681093
"ndzkecrnvh","ypgkixsvji",1.15267224877551
"baeoxmvqjg","tkibuwumum",-0.886064202123613
"vysnawufdp","vftcesglhx",1.09887335873926
"zsldyjtljk","yzubiudytd",-0.782233350491803
"pvcryxswpc","kntbcsagel",-0.539724871016612
"edonwfodyq","opnhppvqys",0.499136178349876
"lrmwqanhqn","bdhjlzgqeh",-0.145680710027295
"oxguogwzdo","zmkxezzlsm",-1.04757003159825
"znhgksfrzo","mifxxtqhdg",-0.0614345531611465
"zrhluwspdd","oxjlajzdmh",0.882019345424377
"qwbmcmhtfi","xjfggjqwxk",-1.43376012041125
"rulxmfwqie","wsdvzkagbf",-0.733884312257246
"vklbdnsvez","majcatrttv",0.445320696424421
"uyaxbfmwqx","vvaslbemar",0.451477515383255
"rmkcaxccge","yovnbiftmg",0.807320877442189
"xfsmjwknvi","fdabixlzjc",1.38438943747178
"bofawwucvr","czeruxxoiv",2.0796786262508
"wiupcsgosn","vxbonbjatk",-0.320026978939248
"fradckorgh","fctiqynche",-0.285130668590615
"qqbnajhfcj","wpzbpzjuec",1.94229941958216
"gpdfrlusyl","diwxjbpwjp",-0.864553866482395
"obczymmcjt","tehjghguew",-0.333189230445677
"mjoniiegsi","nqlqgnbmjp",-0.105781375394642
"eektrjtilg","aixqpsuqbv",-1.071519841027
"obdubjfpce","honijehsce",1.10969043215565
"zuemxefhtq","hyqjpwzzdt",-0.962399835524188
"lsafzqceof","afhmrifplx",-0.022349319971515
"oishwcnncz","lijrtuufrx",0.728476230113396
"nxfllkjtov","khekpomeld",-0.515871728172683
"ueydazltwb","ejdujorwqo",-0.299614377338558
"jfbvpwbtos","dengkljlnt",1.10050823042035
"zrdxdaekkx","wbbqodusau",-0.442998577394869
"okskpibdwy","ujxrnaefqp",0.935493496155931
"bdlylpeimi","uiehztoxzs",0.628193701823864
"enowvugnov","uqdjdnvdph",-0.679290987933866
"ykljpuatav","sojofdabcd",0.130362966727732
"srkjyialvk","szbxxgjdgb",-0.650200020309158
"nyiflizyrw","qdjmpcvplx",1.07872608819941
"udgyfgopvv","gtpemuzxmu",-0.0276014453309527
"karuyhppmz","bmjuzzwmtx",-0.74826048949025
"nhebzpyllv","wlcqjfernx",-1.26415432280415
"dacoeueauu","lvaniqtfmp",0.606427585712845
"miwfjxumza","ziuhfjajtj",1.48740502633963
"pksqjoyqdt","yclhjpcvji",-0.335664097010026
"rvuqanlpws","ytlzlwacda",0.59088649361448
"tjwvfgajbv","xdpuaszunk",1.68585014926153
"nrcdeclfmu","xblxfyyfhp",0.395638599114011
"wruclpkoso","ojrcmkmwag",-2.47713058392287
"mvzmjlodng","dlyhusofzz",0.791320106287648
"dhhdludqek","tajgbkjqhm",-0.91715903532704
"hyjnhyuhze","xeauayakng",-1.02258123171458
"dvtbcfzyod","bjwezanqkn",-1.78214163904725
"qxzjdxqofu","qjcyldbawd",-1.33996518545601
"tzhwwsnkey","rezhnoayuk",-0.0620884701579431
"riqrmbhkkd","jtpzxgvwve",0.178174430613289
"xkzhwxkgkk","vptbdxmlxv",-1.05344387646608
"shrulqywum","gvxtwtnanl",-0.826843792691729
"sojilmpnml","fdjnjggqig",-1.85818754860563
"bgiywyymnh","blapaixqla",-0.526827276010665
"japmiqknro","ttcatnjixs",0.658248045593155
"xgosjemgjz","qtrypfppto",0.292109598830339
"wnwqygdthq","dapeyowwfu",-0.0506932921679904
"wmvprhajmy","voixjeezfs",-0.729812119528149
"jwkayfwtyg","iajnlippaj",0.507209414878564
"qrediyexkh","wknahjkirv",0.13435756957488
"fomqfgbuxd","fnxqiwsfwx",0.339697633859569
"daslygwmpl","snbmjwgyqm",-0.1324278876671
"eujhgzxunf","jsekksykkl",0.260893896756771
"tngnlvksaj","lrjzduojqg",0.153056290482447
"dopzpsmuju","jbeueqpmik",-0.756212841138936
"zhocyhbcle","wppgyoolro",-0.26595842476778
"vdrynzvozh","olpuuyxhpu",0.458204530844671
"wfaxzdilvu","aqsbvaxezu",-1.16478623960034
"gkoocynujj","jmcuebcttz",0.390384387972236
"reejvshpar","kymrzrvjvb",-0.363111367057229
"vxiqyvmvxr","eddoukgqii",-0.883054245662174
"dcxqxcvjxr","tenafpltpt",-1.73539828488728
"rkbkqdajqa","lkxecznlpz",0.135042120746003
"pnlvnruuvu","kxzmgzvrqf",0.214885533682536
"iynnbjwyzf","hizsnuomae",0.191853969898135
"fqrrwplxxw","vdyxdqtofx",-0.180910795735627
"xhrqvykwrr","usrjnzljfo",-0.361979626849946
"exdjpdpols","efcecqgwjm",-0.157934880565941
"qahdtqzjmk","ivxgyshyas",0.711784407818366
"xbmsiwyutf","oeqfvxuwnl",-1.28634815019245
"fzypkoyfnx","eaedeomqxk",-0.609706005533654
"kfejatplcw","svphqsfnph",-0.0993041912546078
"nxqfjfprts","pzpivofzpi",-0.694164615328482
"cncifnpdww","mueoodvsne",-1.11178076357284
"uvqcafhmhn","kstpkrjgbr",-0.814060911156674
"evyhzbuylz","shgolpyusa",-1.35439846787757
"kollwjypjc","pcssazkpui",-1.09247229261967
"jrgsynvojz","dfcrkwbhcw",-1.546521483092
"tjozvismbk","xrahgvgaay",-0.196464847554827
"mefgjmesuy","uwdqngzxxa",0.375817905702669
"tlnlrhyfxt","thjsyzhego",-0.31774608611839
"tpedwvnswu","ajeqzwcyqz",-0.986144895085209
"vskybovvkd","llfjahxnpq",-0.54973293888416
"qjcvdjbmhl","ujkfnvfkxd",-0.98058704568158
"wfdxiqywap","vfgfvnjssq",1.30811875509884
"zhxcbvdppp","zcwtqthflo",-0.548980109673019
"crgpnnlkxe","qqqjgdglfx",0.0688302874250383
"uhnswczxqq","vuaxhaszez",-0.0702363121864569
"xayhpayfqe","xdbomqrrms",0.370705605652573
"rddscadimo","upxcfxmafh",0.510629550363456
"hfcexmfoqq","pdoufniyvl",0.879907916408409
"uypwweyupv","mqaiiqzode",0.927031202064952
"yhzflcepbx","nzrhacoarx",0.301882120498167
"jvnlnlcrci","brdbjqsgyk",1.3110882698311
"gfdjlcrcmd","gkoricpszd",-0.119485432806407
"tqgblwpcqf","ungwvmvilo",0.07834459696674
"tyxmrchcgi","fxjqzbqtmx",0.0769058729130862
"rguoqoupth","fnqyvwfasz",-1.52919091214767
"owjxutzbei","dlozhrwval",-0.0471024214361225
"qufrkbnqoc","jpuczujrlt",-0.150450193873939
"mkhxvfzinh","gdrziysplz",-0.351403502901095
"lkudvkukov","vdmfcmxals",-0.0662402507471677
"unjsonpzxm","phescfjgxp",-0.871015585851162
"gkwctziqpk","dpdyscxgha",-0.317840622955142
"ofxkbtyjlw","cbbaiadgaf",0.698785301471078
"shtsrixyej","dvdrhjfwpz",-1.03584755302067
"yyfikvvmqz","zjcjatxfyr",0.77521845244331
"kjifpifzzb","hvofdhuozu",-2.13274903698437
"vnknwmderd","sevzmcngze",-0.331513659568907
"zxwdojmlvi","buqydlwadp",0.493260873667437
"insqfuikeb","fkyokvukgc",0.787212998493808
"bhezfzaiyd","mpjoeogljo",0.756292795883259
"pztjajjrdj","zvforelxto",-1.08044775425225
"gokakuaygg","nhrdlxnseq",-0.374238088176295
"duvtmckfug","sjmempbmgm",0.446440473200425
"tcfaqycofc","oyrdhlxhui",0.0315969552943069
"mikcnactua","xrllkcuirp",1.04087989646995
"dzaiicatmz","zzoqxulrju",-0.497681366278039
"eyokoryhdc","tcldnyjccx",0.786273557245787
"doxmrdfgsp","anwlczztpi",2.2072824258274
"maidgzjbyf","aleufplppd",-0.41924132837601
"lonjaqtgeg","rvinwqugun",0.417788731352619
"jrzayqmrgn","ztudmjkwwc",0.880824944664989
"hwkfjygptp","lswixnwwxz",0.281491846791375
"pwcogwnidp","tafwipelki",-1.64702450593905
"ymhudgydba","rlsruyffdc",-0.983951212830239
"vaxfincdhu","adqjqlpmmk",1.56337497561687
"wowilgybjj","djmfqccajq",1.96904853782936
"qqqtltxbgk","onhehuivjt",-0.438501186009525
"ujoiyjfnbe","vwzkpymafr",-0.783036934641791
"taxdfmtpql","yqdnweivtj",1.19881286615995
"lgbnhocynp","ceeybaudoa",0.915071541596788
"ekmtyaabjc","jwfirlnzah",0.608375519982557
"xwgjlerjeb","eprbxpljsy",-2.3401081506098
"hkdhlrsqox","ilxckiznkh",0.0116318255270779
"oxfjkdnbsx","luccvogxur",-0.630332533249074
"gukhhoulry","cjwvgxkbux",-1.88746695534232
"ydrybtrfhz","rvzctvxght",-1.3011465116093
"mpzjscwfcl","uyicnvrnzl",0.00544333916246956
"bwtscngpiy","jpgtlzmrrk",0.397640404023329
"acjqxlbaxt","bpolhsgfep",-0.455746241899684
"quzutntymb","jfltezjsmk",0.543315809702581
"rrgsxfymsl","dvmzunljbu",-0.10550989063884
"oizecjdxgr","fqxynjgvun",0.130419892104498
"oyeylzsens","etbufyeumz",-0.0624083306147347
"chzyaaxxpz","iriuyabpyf",-1.4418846056493
"ysnsrlbblp","bcnyeaypgf",-0.0594877121754952
"rqxsvwoaoe","yljorursos",-1.6663743726369
"bajhkxlbzd","kyyvsshtvg",1.89742367004416
"srisfvlypx","cutneqkpkh",0.589057466157032
"wsyquugvij","ulwrynpbte",2.07539073938969
"qilcetbilk","qtwtjhejzl",-1.895159139774
"drahtywkyt","dqeggthjub",2.36166338980907
"ulgcqqpwcf","ktmrxnxdyw",0.40267717635381
"qwccevqyqm","szgftjsslc",0.776347423400266
"pxfyavisxv","cfqhujwqbk",1.52138184113296
"ljgsbhslyq","tqeongkdsb",0.148924023020674
"nsjlkqzybx","eqvprdqfbm",-0.496859850346837
"dpuaaxrwrt","vgzyyvwbbu",-0.347751384650598
"kqhmlekolr","odfrehkehh",-0.312725844393585
"ktojkipmvn","duiovacytl",-0.45697918420921
"kqgspeuglu","cmpsxqlzbb",-0.736822246328408
"ibhidbkcyo","tjalpmcoem",-2.06198698802808
"aaynvninhp","clarjridns",-0.262915088410458
"yepfiulbzy","seszmorgag",1.02776372321606
"jbtppuwmzr","irrzdqpwqf",-0.316610145110674
"wydcrxclyi","dwfxwppnoc",0.882308885389548
"ingaaooznu","uetwcsylra",0.561143872970431
"sdaehzrkss","ltqdelwrca",0.780463433441728
"pbbamfbsfz","jmwbmrllnc",-0.43395397287569
"bdzbxlszvh","gfywedoxyu",1.24597311010877
"kkwykjxplz","upeyhhzyjr",-0.154338309677033
"ghuwsmmzjn","uuwgenqkfu",-0.466643127664524
"skrcghlbfb","xuzycsvcyp",1.08356647563841
"ddqnynofhd","gsikewedsv",-0.528146323049765
"dynttqmohx","lefobddbqt",-1.45259692849882
"zlzfwnortm","ydqgsgwezf",1.85884365941029
"kuwkjcesxc","zvsupeylak",-0.315476914379336
"trhoxqibjb","upbmkmxfog",0.0558426959859692
"btvxjogaph","tiiroctlth",2.30727454863668
"xowjuredtt","ljobldcjql",-0.966188001680578
"rwlhwgwhpx","qjyvscsoag",-1.59104278132418
"maybipiuiv","otechiywje",-0.902918439596043
"yzdblkiscd","buvbavwroc",-0.420972518217798
"elkoyywkei","ycawyviwsa",-0.973446673872109
"iwpcwikjdg","mnylgbvtdf",1.22635807293089
"fnktksybfd","axkcitpsum",0.761595310517255
"vtrutfwrzk","bstkglunrc",0.322673932989551
"hezadkozbo","oigglcruse",-0.756840080750999
"dkyiviamdf","nsdnhncsgv",2.18623023439974
"imegipcwto","fuwqvkhpzv",-3.1701947539797
"yvtdngloab","rblzhakmwp",-1.27412022244748
"aisgokaxgb","mhyhfqngpf",-0.28365989737451
"lcgjaqtmfv","gbybtsatbz",0.00836690363339584
"kkruqjmgmo","ckphuasaig",-0.30222846049101
"fvtnobhwfh","ksjxamjekq",-2.923625763671
"cooqxsvxrl","stdodllkys",-1.41118672948189
"grvolmassz","dvuwjhiwom",-0.610884588445436
"foefvrveeq","omeuqanhsa",-0.861329840538276
"unxqslappx","kjxtevpzgq",0.795710351290925
"ckcrpcdwqt","wxbznfwfir",-0.00503150561848071
"zxpjsehomw","bqjktauahn",1.35433860218939
"djdsrcrzvg","jtkckkgkjv",-0.491880637471927
"gmmmvrjzjm","bmkvzwizxw",0.42381283169944
"vamonzoccm","wkxccojcuu",1.53193401486259
"iwmzcpntmi","ksnttfnozl",-0.380624866731995
"sjvaovmrak","lqkbupqdcw",-0.369989857294952
"fvfzqbhugw","msotqxlaqw",-2.01645275560773
"uiogccwwkx","akbifnkvsa",1.85346150686709
"sdaqdluucq","elqfgvhadl",-1.15369520447194
"lyuvpylryb","ugssvfczec",0.258947503741976
"afghgkncmz","fdiqhudhta",0.0183468628588035
"lzpxebamfd","vglvomssll",2.02247156401518
"gfyywdrjzj","fgmsodgray",0.375734039082204
"zuzcgrcjfe","cirbpcibnp",-0.748194790332944
